tweet_id	label	content
758	anger	((things that grind my gears: people drawing gideon gleeful skinny
2769	anger	Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing #angry #thatsmyluck
1188	optimism	 USER Sure have... Sydney are too tough, too quick and their 'team' pressure is too much for the Cats to handle. Motlop/Cowan
2709	joy	#Sports Top seed Johnson chases double delight at Tour Championship
977	anger	 USER the 'pledge' would have never have to be made if petulant child POStrump didn't threaten to run
2313	sadness	 USER no pull him afew weeks ago, sadly theres no game audio or sound affects cause i played it on my phone and tryed everything
2838	sadness	Synth backing tracks = sadness\n#depresspop #dark #+++ #alt #fuckingmeup
2194	anger	 USER since when the fuck can you not stand at a concert?
416	anger	Wtf are United doing, shocking defending
3032	joy	North America vs Sweden is the most exhilarating hockey I've ever watched 😅 wow , mackinonns mitts are silky #TeamNA #WCH2016
59	joy	Rewatching 'Raising Hope' (with hubs this time) and totally forgot how hilarious it is 😂 #HereWeGo
2857	joy	watching my first Cage of Death and my word this is tremendous
2051	anger	 USER dilemma, blaiming everything on the Bushes, but acting gleeful over their endorsement. #Election2016 #Trump
3024	anger	 USER awe!!! #cnn so bias and doesn't care about people only money
981	optimism	the rappers who stayed true to the game is rich.
2025	joy	 USER \nWho nose where those scent roses went\nTo a spot in the Orient\nMummified\nIn rapeseed oil fried\nEating drinking &amp; merriment.
2464	joy	 USER You are beyond wonderful. Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 珞
651	joy	Early morning cheerfulness can be extremely obnoxious #ALDUB62ndWeeksary
2186	sadness	That last minute was like watching a horror show #GBBO 😥 
3096	joy	Only Geo is capable of cheering me up ❤ ️ ❤ ️ ❤ ️
1214	optimism	What do you get when you cross an #apple tree and a #pine tree? 🍎 🌲 \nNothing. You can't cross-pollinate #deciduous and #coniferous #trees.
385	anger	 USER is the android app it designed to be buggy and work sporadically on a fire TV box?
1043	anger	That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. #fume
877	optimism	Cuddling literally kills depression, relieves anxiety, and strengthens the immune system.
2009	anger	Trying to book holiday flights on USER website is becoming a
1028	joy	Knowing how to cook is invaluable, what's even better is that even in a 400 sq ft place, I have wide and hearty homestyle egg noodles.
3181	optimism	one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up
1159	anger	 USER Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical.
811	sadness	5am blues while riding a cab home:\n- my belly is much bigger than the rest of my body\n- but i couldnt be preggy\n- how to lose it in a day
183	sadness	 USER do we think the swallows and swifts have gone? Photo'd 3 nights ago, not seen since. #sad #Autumn
2793	optimism	“Optimism may sometimes be delusional, but pessimism is always delusional.” —Alan Cohen #believe
2726	anger	 USER regardless, lets say he has a permit. The permit doesn't excuse or allow him to threaten an officer(expressed or implied)w/ it.
663	joy	Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning... #glee #books #reading
319	optimism	 USER A stumbling block to the pessimist is a stepping stone to the optimist.
2876	anger	Tasers immobilize, if you taser someone why the fuck do you need to shoot them one second later?! This is really sick! #wtf #murder
2588	optimism	 USER you may be right, but since year the bad events begin with B, I'm privately hoping we've got at least C-Z to go 1st
1930	sadness	im crying katherine is the only one whos like talking to me during my anxiety attack im gonna faint
2706	sadness	Came in to work today 1.5 hours late.1st thing I hear: 'Ma'am,the big boss has been waiting for you in his office.' #panic #hateBeingLate 😩 😪 
2938	joy	I start work tmrw yall, i'm nervous lol
1449	anger	For the last 2 years the U.S. has been averaging about 4 terrorist attacks a month. Good debate topic. #Trump #Hillary
2257	anger	She is someone who rolls persuasion under intimidate and awkwardly wins. ALL THE TIME.' USER on USER 
194	joy	 USER that's not easy to blow up the LT on a run play. He created the seam for Sua to burst through
1120	joy	Michelle, who did NOTHING is hating on Nicole's game hahaha.... #bb18
672	optimism	You are NOT your struggle or You are NOT your affliction! #YouAreStrong &amp; #YouAreArising above it all!
1550	joy	 USER Sweet!
3170	anger	#AnthonyWeiner #DISTRACTION #what is really going on? #selection #election #Syria #race #riots #GasCrisis2016 #NoDAPL #rape
2048	joy	Will WHU be old bill free by the time the game with Chelsea comes around? 😂 😂 😂 \nThat will be lively to say the least\n#AFC
2292	anger	Stoked that the concept of 'label exclusivity' is becoming faux pas. Always believed it held artists back while creating label distrust
2189	anger	 USER he has BAD TEMPERAMENT #tantrums #HissyFits
1303	anger	A MOMENT:\nIf you kill it in the spirit, it will die in the natural!!!'- USER #murder #suicide #racism #pride
829	anger	i feel furious
341	optimism	 USER actually maybe we were supposed to die and my donation saved our lives?? #optimism
2336	joy	last nigt i dreamt \nthat somebody loved me\nno hope no harm\njust another false alarm
3019	anger	 USER Mourinho is horrid
3099	sadness	ACT 4 #anxiety &amp; #depression group. USER beginning Mon October 17 for 6 weeks. Contact me to register now! #mindfulness #Halifax
1873	joy	 USER cheer up ☺ ️
2044	anger	I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #anger #fuck #die #hatered
1831	sadness	both afraid of all the same things
501	joy	 USER jeezus God
2236	anger	I'd pay good money to watch someone slap that pout off Candice.
2497	optimism	It takes a man to suffer ignorance and smile. Be yourself, no matter what they say.
2015	joy	 USER ' Want to have a spar?' The prince smiles and reaches for his hilt and his icy eyes keep on Aaron, a playful look in his eyes.
2087	optimism	Don't get discouraged when simple minds don't see your vision
3226	optimism	$100 says Teufel is 'reassigned' within the organization before next year, but I wish it was sooner... #Mets #thirdbasecoach #lgm
2822	joy	Recording some more #FNAF and had to FaceTime my mum to let her know I was okay after I let out a high pitched scream 😂 #suchagirl
2088	sadness	someone explain female human beings to me, they're depressing me ._.
1764	anger	Hell hath not fury like a hamstring cramp. #ouch
3257	anger	 USER i will fight this guy! Don't insult the lions like that! But seriously they kinda are.Wasted some of the best players
1806	sadness	Andrew's hands start shaking and he says 'I hope I die.. like right now'
2434	anger	I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. 😑 
3176	sadness	 USER sadly not :(
1197	anger	 USER didn't even realise you used that insult it was that shit mate
657	anger	 USER evil, rich white men and their fucking cronies in intelligence/gov/academia using blithe blacks as fodder
1312	joy	I was literally shaking getting the EKG done lol 🙄 
430	sadness	So depressing that it's darker so much earlier now
732	anger	Or when they hmu on snap, and I'm like.. which one are you. 💀 
2504	optimism	Try to find the good in the negative. The negative can turn out to be good.\n #anxietyrelief #openminded
3073	anger	#Afghanistan Vice President Sarwar Danish slams #Pakistan for breeding #terrorism during UNGA address\n USER #USA
1557	anger	 USER like going to a so called cardiac arrest that turned out to be a cut finger! #fuming #medchat
746	sadness	 USER when the East wind blue in summer in Durban, S Africa, we still surfed and got #stung badly! Must be carefull-A #sting can harm you
6	anger	 USER but your pussy was weak from what I heard so stfu up to me bitch . You got to threaten him that your pregnant .
2542	sadness	I believe the work I do is meaningful; my clients would agree but at the end of the day, I feel like a pawn, lost in this chaotic world.
2297	joy	 USER + returned her joyous focus to the pastel-haired girl. 'Wawa's okay, tooooo~!' She squealed before raising her eyebrows at the +
2817	joy	The boys rejoice as badger corner has been reclaimed for our first social of the year #cluboftheyear
1413	anger	 USER thanks for getting back to me, exemplary customer service for a loyal customer #jk #awful #residentadvisor #poorservice
623	joy	my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):)
1189	sadness	*Still waits for Yang. Guess she really needs her sleep or something. Kittens feeling kinda dejected right now.* #Offline
1020	sadness	I'm okay, dont worry. I wish i'd been a better kid. I'm trying to slow down. I'm sorry for letting you down.
2178	joy	It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n#funny #pun #punny #hilarious #lol
1101	anger	#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the #fear
1086	sadness	I just killed a spider so big it sprayed spider guts on me like a horror movie.\n #ugh
3240	sadness	If a friend lost his/her phone, how long do they have to mourn their lost phones before you ask for their earpiece?
910	joy	Being stuck in the roof of your house provides amazing view but sheer terror of falling down, kinda like life
1287	anger	#Pakistan is ‘terrorist state’, carries out #war crimes: #India to USER #UNGA #UN
2839	joy	Indian time it's already ur birthday USER Have a stupendous birthday. Wish you more success, laughter and lots of love. Hugs. x
2169	anger	Right i may be an #sufc fan and the football maybe shit but marcos rojo for #mufc has had a shocking start he's just dreadful
337	anger	 USER The depth that you've sunk to. You're readership deserves more.
2132	anger	 USER yea because forcing 5 turnovers and holding a pretty good offense to 7 points is concerning.....oh wait. NO!!
211	joy	HMS Pinafore' time.\n\nI need some mirth.
1589	sadness	I'm a shy person
2984	joy	Probs spent a grand total of five minutes sober since Sunday evening :) #freshers
276	anger	 USER May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class. #revenge
2466	anger	 USER I've been disconnected whilst on holiday 😤 but I don't move house until the 1st October 🤔 #furious
1494	anger	I forgot #BB18 was on tonight 😳 that is how much the real world has been distracting me #horrid 🙅🏼 🙈 🙊 
2633	anger	 USER Wait, didn't she get a case of the ass when Donald Trump called it terrorism BEFORE all the facts were in? I guess it's ok if she does
704	anger	I am often disturbed by what some people find appropriate or acceptable. It's not funny nor cute that adults find this stuff humorous.
2676	optimism	a #monster is only a #monster if you view him through
575	anger	 USER candy corn is the greatest candy in the world when it comes to being objectively terrible
3249	joy	But I was so intrigued by your style, boy.Always been a sucker for a wild boy #alarm - USER 
1297	sadness	 USER : YES ! Right ? I mean I wish you hadn't been discouraged to see #MikeandMolly because so many parallels really -
3160	anger	This fuck you is boiling up inside, its not gonna be good when I let it out.
2920	joy	 USER breezy luvvvv
1685	joy	 USER the single tear is him being joyous that he's deleted the monster that has brought generations of despair
1395	joy	It's simple I get after two shots of espresso 'Grande, decaf, 130 degrees soy americano with extra foam' #barista
1269	anger	 USER to give me my keys back. They aren't for my house!
2751	anger	 USER you are a cruel, cruel man. #therewillbeblood
668	optimism	Drop every fear...
512	optimism	“What worries you masters you.” - Haddon Robinson USER #Jesusisthesubject #anxious
1766	anger	 USER wow!! My bill is £44.77 and hav a text from u to prove that and you have taken £148!!!!! #swines #con!
1503	anger	my mom cut my phone off and I'm so furious 🤗 
2530	joy	Watch this amazing live.ly broadcast by USER #lively #musically
2836	sadness	 USER Omg that is just horrific. Something needs to be done. 😢 
2637	joy	 USER was joyous. Worried I would be disappointed. Most definitely was not. #chickflick #giggles #comethefuckonbridget
1379	sadness	 USER I'd rather leave my child with USER #shudder
2219	anger	 USER I had to unfollow, he got trolled by trolls. His revenge trolling just caused a lot of collateral damage.
532	anger	 🔥 Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured. 🔥 #anger \n\n~Mark Twain
345	sadness	 😑 😑 😑 &lt;---- that moment you finish a Netflix series and have nothing else to watch. #depression
1620	sadness	And here we go again 😓 
1683	joy	Nutella is pine green forget me nots are ivory frozen is god
1997	anger	 USER You're a POS for rejoicing in someone's death.
2355	joy	 USER looking forward to div 2 next year USER #leictershireaway #therey
1346	sadness	Being shy is the biggest struggle of my life. 🙄 
1741	sadness	There will be no #gaming video today. An old friend of mine passed last night, so I'm taking some time to grieve. Thank you #StandUpToCancer
62	anger	 USER \n\nAnd also, trying to find it on Youtube is a fucking nightmare.
703	sadness	Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy #restless
1341	anger	Just joined #pottermore and was sorted into HUFFLEPUFF 😡 😡 😡 #fuming
167	sadness	 USER wow , your right they do need help,so what I'm getting from the Laureliver fandom and bitter comic fandom and
1662	joy	 USER my first time in Slough so checked out the new station floor #LifeOnTheRoad
1535	anger	Trump supports reach another level of irritation within me
241	sadness	That feeling you get when you know the information but scared you might do bad on a test #collegelife #nervous 😥 😥 
2263	joy	Listening to old school house music kentphonic-sunday showers 'hanging around' 'sing it back' #blues
2467	optimism	 USER I remember being awestruck looking around thinking, 'You could fit the entire population of our town in here ten times over.'
533	anger	 USER how do u guys determine teams? Cause I'm 80% on shitty teams when I play and I'm fuckin over it #cod
1282	sadness	What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n #whereareugoing
2714	sadness	i am about to find the sadness in graham's lyrics
2832	sadness	Lisa: Getting what you want all the time will ultimately leave you unfulfilled and joyless.
1075	anger	Americans as a whole are, for the most part, feeling borderline despair at the very least. Looking at a situation out of control.
205	joy	 USER whatever Sam is holding on your tee looks like it's got a droop on 😂 
3155	joy	Follow me in instagram 1.0.7 #love #TagsForLikes #TFLers #tweegram #photooftheday #20likes #amazing #smile #follow4follow #like4like #look …
171	anger	In fact, sometimes i don't get furious at people who wrong me, but i get furious at myself for being a fool.
2866	joy	I'm excited for the #FirstDayofFall &amp; the rest of the season. I have 2 #Halloween #scare events I'm covering for USER in the next week
2006	anger	Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES
2962	anger	 USER shot by black police woman Typical looney toon thinking. #Hillary #divide #chaos
133	anger	 USER just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do...#sike #losers #terrible
978	sadness	 USER hard to tell in your pic. My mistake then. Either way, nothing I said initially was about race. U took it there. #sad #ignorant
1331	sadness	Living life so relentless
1161	sadness	Haven't gotten one hour of sleep... Today is going to be a fun day 😐 
1187	sadness	life is hard., its harder if ur stupid #life #love #sadness #sadderness #moreofsad #howdoestears #whatislife
2989	anger	 USER yes it's shocking how islamophobic Indias are considering how many Muslims live there
1424	joy	A hearty welcome to those who followed me.
1543	joy	 USER can you at least just walk past her and break out into laughter
3115	sadness	I dread math 😴 
1622	sadness	How long will they mourn me?
1716	sadness	Feeling worthless as always
1505	optimism	Panpiper playing Big River outside The Bridges in SR1
1951	anger	 USER can you please not have Canadian players play US players, that lag is atrocious. #fixthisgame #trash #sfvrefund #rage
993	anger	That's fucking horrific defending from Schalke
460	sadness	 USER it would be great but what if the card crashes 😱 . It's happened to me twice #nightmare
2662	anger	Another raging storm brought on by my own emotions sorry everyone. enjoy the thunder
1990	joy	 USER in fact they need to start making all holidays! Maybe even e dry month pick a theme so we can have them all year
302	anger	Ffs 🙈 when things come back to haunt you... cringe bad cringe 🙋🏼 👀 🔫 👈 what a terrible gun that is
1175	joy	Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up. #comedy #maybeoneday #hopefullyfunny #LOL
1763	anger	 USER by all accounts he was poor first half. Started showboating once game was safe
2853	optimism	 USER I agree. Btw, have u seen Ep22, Granger, O? That was the episode when I knew Anna was coming back, the conversation at start.
89	anger	#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the
265	anger	 USER all the bully
1241	anger	Pro Tip: Go back to work when your kid reaches 20 mos old. Stay home any longer, and you'll be absolutely miserable with the #tantrums.
309	sadness	If I could turn anxiety off--I would. #nooneunderstands
1431	sadness	Thought I left that part of life behind me\nIt's back to haunt every girl that loves me
1200	anger	I don't know what WiFi/ISP Rivertide Suites in Seaside #Oregon uses. But 53ms ping best I can get and a D/L test won't complete.. #terrible
384	sadness	 USER omg I'm so slow bc my eng is not very well and my hands are shaking uhh help meee I'm like this lil chicken now 🐥 #MoreisBetter
2382	joy	Sting is just too damn earnest for early morning listening.
2135	anger	guys irritate me
1759	joy	 USER you sir are hilarious
1419	joy	Paul forever. Paul should have won! Paul played such a better game! #BB18
1728	joy	Why can't you just be mine. #forlorn
936	anger	 USER whats with the 50p a minute charge to 150, insult to injury
2137	anger	 USER Mustard gas = hostile work environment, not #terrorism; call #OSHA not #military
2782	anger	 USER you got hacked on your gaming channel grim by evil wood clowns yesterday September 20 and September 21 today
3247	anger	Buying an early entry tickets at USER means fuck all, expect a complaint email when I get home #shocking service
2898	anger	Worst juror ever? Michelle. You were Nicole's biggest threat. #bb18
291	joy	AQW should've always stayed in the 08 art style, now it's just a competition to create more detailed art each time.
887	anger	People often grudge others what they cannot enjoy themselves.
1646	optimism	We Are Source!!\n\n #mindset #philosophy #thoughtsbecomethings #news #lifehacks #you #LIFE #PleaseRT #ProblemSolving
196	optimism	 USER optimism is he'll lose, that's actually a compromise :P
1629	sadness	 USER — rather someone that could help her. Concern clouded her green eyes, not once having seen a girl alone in the woods and —
290	anger	At #UNGA Pakistan clearly shows the face of cowardliness and blatant lies! Its time for #India to act upon terror.
2615	joy	US lady in foyer - 'Am I not #afraid to be tweeting in #Moscow?' Fortified by d good #Lord &amp; #JD I reply 'I fear no Russian. 'cept my #wife 😅 
3178	joy	Well that was exhilarating. I didn't know you could have goosebumps for 2 hrs 5m straight.
1962	sadness	Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #depression #pain
2903	sadness	Hey USER - how do I find my play history on new #ios10 #appleMusic #music #lost
2699	sadness	Wow just watched Me Before You and it was seriously one of the most depressing movies of my life
408	sadness	 USER I live a life devoid of mirth. Come to think of it, there aren't enough taco bowls in my life, either.
754	anger	 USER It's no secret: personal dislike of Trump &amp; animosity has always been present..now magnified with bigotry/racism etc.
2591	anger	Im so angry 😂 🙃 
315	anger	 USER I threaten you because I can pussy
1680	joy	Look what we have available in store now!!!\n\nLiquid incense for those who can't burn sticks or cones or have smoke in they home!!!!
202	anger	 USER He's just too raging to type properly... Ha ha!
285	optimism	A pessimist sees the difficulty in every opportunity, an optimist sees the opportunity in every difficulty' -Sir Winston Churchill-
516	anger	Worst juror ever? Michelle. You were Nicole's biggest threat. #bitter #bb18
1490	sadness	Being at the airport is so depressing.. watching all the loved up couples and cute people coming off holiday,too cute..hurry up November ✈ ️
2998	sadness	 USER what did I do to offend you? 🙄 😭 😂 
500	anger	If a cop is going to pull a gun on you for no reason at all and threaten you, you should be able to merk his ass and walk away.
1442	anger	If you really care like you state USER then I would seriously address sensitivity training to your employees #awful
2522	joy	I've watched USER 2nd Season's 1st episode twice already. And here I am, still joyful, planning on watching it again.
2815	sadness	 USER literally Nicole already had her chance and she played shitty both seasons.
934	anger	Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe #terrible
772	anger	My eyes have been dilated. I hate the world right now with the rage of a thousand fiery dragons. I need a drink.
838	sadness	Depression sucks!
2043	sadness	 USER they never posted stuff like this?????\ni mean i was able to scroll over it so it wasnt a big deal but it was
1416	anger	You will never find someone who loved you like I did. And that my love, will be my revenge.
2861	optimism	 USER SPARKLES, proud little huff. Still posing mind you.
2593	anger	Zero help from USER customer service. Just pushing the buck back and forth and promising callbacks that don’t happen. #anger #loathing
3093	sadness	Ill say it again. If I was a Black man Id be afraid to leave my house or have a moving violation.\n\n #TerranceCrutcher #truth
744	joy	It's not that the man did not know how to juggle, he just didn't have the balls to do it. \n#funny #pun #punny #lol #hilarious
1580	anger	Gosh #anxiety attacks turning into #Panic attacks are fucking ugly ....
1723	anger	 USER sorry I'm just angry my drone flew away
807	sadness	What a sad day...1st day of Fall...I don't dislike Fall...I just LOVE Summer #FirstDayofFall #goodbyesummer #sadness #bathingsuitsforever
786	anger	so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed #angry #upset #tired #sad #tired #hangry ######
324	sadness	Woke by #nightmare @ 3AM, couldn't sleep any more, so took a #UseAllTheHotWaterShower. Now I have time to read.
835	sadness	Why doesn't anybody I know watch penny dreadful? ☹ ️️
1344	sadness	Well I won't be doing a unboxing of the iPhone 7 plus on my channel until November sadly. Thank you USER Staten Island NY smh
129	anger	 USER ur road rage gives me anxiety.
2001	anger	They're like the rape apologists who (inadvertently?) make men sound like rabid, mindless beasts. With friends like these...
499	anger	 USER 'Congratulations your Free 1 month has been activated' Then charges £34.80 the same month. Absolutely furious 😡 
1778	joy	#soywax limited edition horror candles going up USER Follow us for all the latest news!!
2624	sadness	Got a #serious #hyper #predator #heckler situation over here
1039	sadness	 USER lydiaaaa, we were the only ones that were supposed to know that you make me nervous 😶 
2184	joy	 USER well done bro 😏 #blues #stategames #captain #shootthegerman
943	anger	Rojo is just terrible, how is he in our team 😂 😂 
2420	anger	I almost feel offended that she thinks that's a big deal. She's knows I'll literally do anything for her or Kai.
3064	joy	 USER He's jubilant to hear the word that he probably uses in secret heard out loud.
926	sadness	so lost i'm faded
1244	anger	Gotta wonder why Caller Max listens to the show in the first place if you so incense him USER 
2056	joy	Benefit out exhilaration called online backing off: JkUVmvQXY
2579	joy	Inglorious distinguished try auction so the joviality touching back side auction otherwise advance for order about: vAwyZAD
3092	sadness	 USER He has had a dreadful first half, not to mention rashford would've got on the end of a couple of those through balls #pace
871	anger	#IndiaMissingIndira that she could never solve Kashmir Problem and kept it burning for Vote Bank\n#TerrorStatePak
1224	anger	So about 18mths ago i signed up to USER for their USER / Velocity FF deal. 18 months in still no FF points #shocking
2311	anger	US you need to band together not apart #nevertrump he promotes hatred and fuels #fear
1583	anger	Huns are like a box of coffee revels #horrible
119	joy	I can't wait for you to listen to my new single 'Mystery' and my new album 😋 . #newmusic #newsingle #newalbum #2016 #popmusic #dark
80	anger	 USER it can go one of two ways. You either get over it and accept it, because it's not going to change, or you mope about --
2620	optimism	Everything you’ve ever wanted is on the other side of fear. –George Addair #ThursdayThoughts #yourpushfactor #fear #life #quote
2057	sadness	Fewer and fewer good horror offerings from Hollywood every year. Or have I just gotten too old for this shit?
530	anger	My boss likes to stand in my office &amp; smile at me like a shark: maliciously gleeful, and ask me how am I as if I have a secret to tell her.
749	joy	 USER dudes who wanna play some bass but not buy a bass (me) rejoice
140	sadness	 USER I'm wearing all black tomorrow to mourn. 😭 💔 
1927	anger	the ending of how I met your mother is dreadful
1769	joy	 USER just heard back2back, guess that's why they call it the blues &amp; she's got the look, but I can only sing tickle sacks version
473	anger	 USER her team must draw from a hat for daily personality #drugged #yeller #quiet #screamer # 😂 😂 
2689	anger	 USER delays from Streatham Cmn to Clap Junc &amp; now train took 20 mins for 9 mins journey. Missed 2 trains to Reading #fuming
1432	joy	meeting tiff at the mall soon, congrats on getting that L babes ❣ 
187	joy	 USER the gleesome threesome
2399	joy	And with rich Fumes his sullen sences cheer'd.
502	anger	I need some to help with my anger
1435	joy	Watch this amazing live.ly broadcast by USER #lively #musically
868	anger	Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of #anger?
2567	joy	 USER oh ok, yeah I felt dumb like I think I would have known if it was animated at least lmao
1170	anger	..... wakes up and says 'have you tried changing her nappy?' 😡 👊🏼 #rage!!!!
2668	sadness	Hate knowing I have to get up at half 5 for gym in the morning it's so depressing
3072	anger	 USER don't ever compare those scrubs to ben..he'll shake off your whole DL and throw a td #7
1887	joy	Today I answered a call from a college rep who didn't realize I did, and I got to hear part of his lively debate about if evolution is real.
1756	joy	 USER hey #sparkling is the word I just picked 4 my biz card
2753	joy	Never a dull moment when talking to Nell 😂 😂 😂 😂 😋 
793	anger	or when someone tells me I needa smile like excuse me ??? now I'm just frowning even harder are you happy
3133	sadness	she's always so insensitive whenever i grieve idgi
2234	joy	Thanks to all the #sober drivers. The real winners of the night! #ClemvsGT
2872	anger	Wee cunts playing chappy in my street, got my shoes on so I can chase and scare the fuck out of them
2681	anger	 USER Your stomach growl woke you up, huh?
2812	sadness	Most people never achieve their goals because they are afraid to fail.
3191	joy	is it bad that kurt is literally me..? #glee
413	sadness	r U scared to present in front of the class? severe anxiety... whats That r u sad sometimes?? go get ur depression checked out IMEDIATELY!!!
1009	anger	13 hour USER rides make me #angry #sorry
2477	anger	 USER why is there no disabled access at pontefract monkhill? #terrible
694	anger	Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! #mombrain #toomuchgoingon #longday
3110	joy	Top seed Johnson chases double delight at Tour Championship
21	optimism	Love is when all your happiness and all your sadness and all your feelings are dependent on another person.
1925	joy	Had a dream last night that Chris Brown created a diss track about Drake and Rihanna called 'I Hit It First' 😳 😳 #dark
1463	joy	Wow what a thought! #JudgeLynnToler 'I can't have the specter of this morning's problem haunt my afternoon.' Well written! That 1 sentence
395	sadness	I miss my gran singing Rawhide, in her deep baritone growl.
806	sadness	75' Tierney reaches a deep cross to the back post and plays it back across but the Alloa defence clear. Celtic relentless here.
2165	sadness	 USER thanks. #nightmare
2777	sadness	 USER call me now I'm laying in my bed moping like I intend to do for the next 2 months.
1705	anger	So I just opened This message Brooke sent me got me I am weak as the fuck 😩 she is a fucking bully for no reason 😂 😂 😂 😂 😭 💀 
1789	anger	These NA kids are relentless
3119	anger	wow if i need to start over on SIF im prob gonna just die
423	anger	Appropriate that first secretary at permanent mission is tasked with demolition of #terror state #Pakistan - Like 'renunciation of lies' bit
101	anger	There's a certain hilarity in people angry at protests against the national anthem or the flag when these acts are covered by 1st Amendment.
328	anger	I seriously hope these chances Celtic are missing are going to come back to haunt them with an Alloa sucker punch
2809	anger	 USER Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact #shocking
1284	optimism	A 'non-permissive environment' is also called a 'battleground' - #MilSpeak
344	joy	 USER #Disney's 1994 #animated #musical #film #TheLionKing was influenced by #WilliamShakespeare's #Hamlet. Songs by #EltonJohn.
252	anger	#tulsa - Police manufacture murder... Wonder why we carry burners...? - MaxLevelz
1452	joy	Kayaking is merriment together with sevylor inflatable kayaks: eYGgJxMl
514	anger	I wouldn't have #anger issues.....if she didn't have #lying issues.....think about that one. #pow #lies #confusion
1978	anger	 USER Customer services got involved and eventually completely wash their hands of it. #dreamornightmare
2607	anger	 USER I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs
1721	sadness	mm nothing like a good old fashioned panic induced cry on your living room floor
441	anger	 USER he'll defend his belt against aldo after its not that hard u grudge holding bitch
170	joy	Every day I think my #house 🏡 is #burning 🔥 but it's always just my neighbor burning their #toast! 😷 😡 🍞 
2675	sadness	I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia #anxiety #notfair
1864	anger	 USER you keep talkin shit and trying to offend me but you're just petty as fuck
813	optimism	Symmetry is Key, everything must be aesthetically pleasing as possible, that is why I hold you twin pistols. #DeathTheKid #Bot
1977	anger	 USER is a #bully worse than #hitler a #demon under #human guise.. its the cause of all #MiddleEast problems!
1242	joy	Catering channel's at the height technics hearty enjoyment symptomatize: vrlfEyrN
1155	joy	 USER Thanks, big bro. It's shake and bake and you helped.
1715	anger	I don't get how people can leave their phone on don't disturb all day...does your mom not threaten you when you don't respond within seconds
1743	optimism	 USER all the optimism...
3044	optimism	Are you #serious that #fredsirieix lives in Peckham......South London's own #Love Guru(big up)
2697	anger	my dogs making the most RIDICULOUS sounds right now its like a high pitched gargle-y growl
372	anger	 USER Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either
2425	joy	#blackish always has me #rollin #hilarious
2396	anger	 USER I need it today! Do u know how many fuckin French plaits I had to do this morn with a stroppy 9 yr old! #rage
338	anger	 USER That was exhilarating hockey. They're still out if Russia wins in regulation I'm reading. #fuck
3217	anger	You a fuck boy if you run drag routes back to back in madden
2076	anger	I can't imagine keeping malice with my brothers!! I shudder when I see siblings estranged and all
477	joy	I am a third year college student and and English major. Today is the first time I've ever written an essay without having a panic attack
1895	joy	I've been loving you too long #OtisRedding #blues
2746	sadness	 USER I think that yawning actor died of a drug overdose.
2534	joy	 USER I love parody accounts! Well done. Vote for #Trump. #lol
570	sadness	 USER hit the sink with a hammer... sorry, the universal modifier!
3060	anger	STAY JADED everyone is #terrible
1981	anger	 USER Nooooooooooooooooooooo. We have stupid, dismal, lame winters where we maybe get some dangerous ice once.
1908	optimism	“We can easily #forgive a #child who is #afraid of the #dark; the real #tragedy of #life is when #men are #afraid of the #light.”–Plato
104	anger	 USER 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL #awful
1627	joy	#LethalWeapon A suicidal Vet with PTSD... so FUCKING FUNNY.... let the hilarity begin...
